instant,year,season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Cluster
13876,15875,3,8,8,0,1,1,2,0.7,0.6667,0.79,0.0,27,578,605,1
13877,15876,3,8,9,0,1,1,3,0.7,0.6667,0.79,0.1642,28,248,276,1
13878,15877,3,8,10,0,1,1,1,0.74,0.697,0.7,0.2239,54,159,213,0
13879,15878,3,8,11,0,1,1,1,0.76,0.7273,0.66,0.1343,108,152,260,0
13880,15879,3,8,12,0,1,1,2,0.78,0.7273,0.55,0.0896,72,213,285,0
13881,15880,3,8,13,0,1,1,1,0.8,0.7424,0.49,0.2239,85,204,289,0
13882,15881,3,8,14,0,1,1,1,0.82,0.7576,0.46,0.0,99,188,287,0
13883,15882,3,8,15,0,1,1,1,0.82,0.7576,0.46,0.1343,91,183,274,0
13884,15883,3,8,16,0,1,1,1,0.84,0.7576,0.41,0.1045,88,363,451,0
13885,15884,3,8,17,0,1,1,1,0.82,0.7424,0.41,0.0,112,746,858,0
13886,15885,3,8,18,0,1,1,1,0.82,0.7424,0.41,0.1343,100,743,843,0
13887,15886,3,8,19,0,1,1,1,0.78,0.7424,0.59,0.194,109,531,640,0
13888,15887,3,8,20,0,1,1,1,0.76,0.7273,0.66,0.1642,89,368,457,0
13889,15888,3,8,21,0,1,1,1,0.74,0.697,0.7,0.194,72,245,317,0
13890,15889,3,8,22,0,1,1,1,0.74,0.697,0.7,0.0896,50,157,207,0
13891,15890,3,8,23,0,1,1,1,0.72,0.697,0.74,0.194,16,97,113,1
13892,15891,3,8,0,0,2,1,1,0.7,0.6667,0.84,0.194,15,32,47,1
13893,15892,3,8,1,0,2,1,1,0.7,0.6667,0.84,0.1343,2,16,18,1
13894,15893,3,8,2,0,2,1,1,0.7,0.6667,0.84,0.1343,6,7,13,1
13895,15894,3,8,3,0,2,1,1,0.7,0.6667,0.84,0.0,0,6,6,1
13896,15895,3,8,4,0,2,1,1,0.68,0.6364,0.83,0.1343,2,7,9,1
13897,15896,3,8,5,0,2,1,1,0.7,0.6667,0.79,0.1045,3,33,36,1
13898,15897,3,8,6,0,2,1,2,0.7,0.6667,0.79,0.194,3,176,179,1
13899,15898,3,8,7,0,2,1,2,0.7,0.6667,0.74,0.1343,21,481,502,1
13900,15899,3,8,8,0,2,1,2,0.7,0.6515,0.7,0.1642,41,664,705,0
13901,15900,3,8,9,0,2,1,2,0.7,0.6667,0.74,0.1343,44,283,327,1
13902,15901,3,8,10,0,2,1,2,0.74,0.697,0.7,0.1343,89,161,250,0
13903,15902,3,8,11,0,2,1,2,0.76,0.7273,0.66,0.0896,84,130,214,0
13904,15903,3,8,12,0,2,1,2,0.8,0.7576,0.55,0.1343,86,197,283,0
13905,15904,3,8,13,0,2,1,2,0.8,0.7424,0.52,0.194,68,185,253,0
13906,15905,3,8,14,0,2,1,2,0.82,0.7576,0.46,0.0,76,185,261,0
13907,15906,3,8,15,0,2,1,1,0.8,0.7424,0.52,0.0,100,206,306,0
13908,15907,3,8,16,0,2,1,3,0.76,0.7273,0.66,0.2836,101,344,445,0
13909,15908,3,8,17,0,2,1,2,0.78,0.7424,0.62,0.1343,125,743,868,0
13910,15909,3,8,18,0,2,1,2,0.76,0.7121,0.62,0.1642,103,711,814,0
13911,15910,3,8,19,0,2,1,2,0.76,0.7273,0.66,0.1045,104,506,610,0
13912,15911,3,8,20,0,2,1,2,0.74,0.697,0.7,0.1343,74,374,448,0
13913,15912,3,8,21,0,2,1,2,0.72,0.697,0.74,0.0,70,247,317,1
13914,15913,3,8,22,0,2,1,1,0.72,0.697,0.74,0.1045,43,181,224,1
13915,15914,3,8,23,0,2,1,1,0.72,0.697,0.79,0.0,18,120,138,1
13916,15915,3,8,0,0,3,1,1,0.7,0.6667,0.84,0.0,12,46,58,1
13917,15916,3,8,1,0,3,1,1,0.72,0.697,0.79,0.0,3,20,23,1
13918,15917,3,8,2,0,3,1,1,0.7,0.6667,0.84,0.0,1,5,6,1
13919,15918,3,8,3,0,3,1,1,0.7,0.6667,0.84,0.0,1,6,7,1
13920,15919,3,8,4,0,3,1,1,0.7,0.6667,0.84,0.0,1,6,7,1
13921,15920,3,8,5,0,3,1,2,0.68,0.6364,0.89,0.1642,3,40,43,1
13922,15921,3,8,6,0,3,1,2,0.7,0.6667,0.84,0.1642,4,169,173,1
13923,15922,3,8,7,0,3,1,2,0.7,0.6667,0.84,0.1642,24,458,482,1
13924,15923,3,8,8,0,3,1,2,0.74,0.7273,0.72,0.0896,48,689,737,0
13925,15924,3,8,9,0,3,1,2,0.76,0.7273,0.66,0.0,33,308,341,0
13926,15925,3,8,10,0,3,1,2,0.8,0.7424,0.52,0.1343,63,151,214,0
13927,15926,3,8,11,0,3,1,2,0.8,0.7424,0.52,0.0,80,159,239,0
13928,15927,3,8,12,0,3,1,2,0.8,0.7424,0.52,0.0,63,217,280,0
13929,15928,3,8,13,0,3,1,2,0.8,0.7424,0.52,0.0,101,212,313,0
13930,15929,3,8,14,0,3,1,2,0.8,0.7424,0.52,0.2537,63,173,236,0
13931,15930,3,8,15,0,3,1,2,0.84,0.7576,0.44,0.194,110,168,278,0
13932,15931,3,8,16,0,3,1,2,0.8,0.7424,0.49,0.2836,113,328,441,0
13933,15932,3,8,17,0,3,1,2,0.8,0.7576,0.55,0.2836,107,751,858,0
13934,15933,3,8,18,0,3,1,2,0.78,0.7273,0.55,0.1642,117,745,862,0
13935,15934,3,8,19,0,3,1,1,0.76,0.7273,0.66,0.2239,119,567,686,0
13936,15935,3,8,20,0,3,1,1,0.74,0.697,0.66,0.194,76,424,500,0
13937,15936,3,8,21,0,3,1,1,0.74,0.697,0.66,0.1045,70,311,381,0
13938,15937,3,8,22,0,3,1,1,0.72,0.697,0.74,0.1045,35,198,233,1
13939,15938,3,8,23,0,3,1,1,0.72,0.6818,0.7,0.1343,16,120,136,0
13940,15939,3,8,0,0,4,1,1,0.72,0.697,0.74,0.194,16,51,67,1
13941,15940,3,8,1,0,4,1,1,0.7,0.6667,0.79,0.1343,5,23,28,1
13942,15941,3,8,2,0,4,1,1,0.7,0.6667,0.84,0.0896,2,12,14,1
13943,15942,3,8,3,0,4,1,1,0.68,0.6364,0.83,0.0896,1,5,6,1
13944,15943,3,8,4,0,4,1,2,0.68,0.6364,0.89,0.1343,0,10,10,1
13945,15944,3,8,5,0,4,1,2,0.66,0.5909,0.94,0.0,4,37,41,1
13946,15945,3,8,6,0,4,1,1,0.66,0.6061,0.83,0.1642,5,162,167,1
13947,15946,3,8,7,0,4,1,2,0.7,0.6667,0.84,0.1642,24,451,475,1
13948,15947,3,8,8,0,4,1,1,0.72,0.697,0.74,0.1045,28,670,698,1
13949,15948,3,8,9,0,4,1,1,0.76,0.7273,0.66,0.1642,54,299,353,0
13950,15949,3,8,10,0,4,1,1,0.8,0.7576,0.55,0.2239,72,133,205,0
13951,15950,3,8,11,0,4,1,1,0.84,0.7576,0.44,0.0,94,166,260,0
13952,15951,3,8,12,0,4,1,1,0.84,0.7576,0.44,0.1045,85,192,277,0
13953,15952,3,8,13,0,4,1,1,0.86,0.7879,0.41,0.1045,80,201,281,0
13954,15953,3,8,14,0,4,1,1,0.88,0.7727,0.32,0.2239,86,161,247,0
13955,15954,3,8,15,0,4,1,1,0.88,0.7727,0.32,0.2239,63,204,267,0
13956,15955,3,8,16,0,4,1,1,0.86,0.7727,0.39,0.2537,97,320,417,0
13957,15956,3,8,17,0,4,1,1,0.86,0.7576,0.36,0.2537,111,699,810,0
13958,15957,3,8,18,0,4,1,2,0.82,0.7576,0.46,0.2537,78,733,811,0
13959,15958,3,8,19,0,4,1,1,0.8,0.7576,0.55,0.194,90,533,623,0
13960,15959,3,8,20,0,4,1,1,0.7,0.6515,0.54,0.2836,91,387,478,0
13961,15960,3,8,21,0,4,1,2,0.7,0.6515,0.58,0.1642,50,286,336,0
13962,15961,3,8,22,0,4,1,2,0.66,0.6212,0.69,0.2239,41,218,259,0
13963,15962,3,8,23,0,4,1,1,0.66,0.6212,0.74,0.0,19,137,156,1
13964,15963,3,8,0,0,5,1,1,0.7,0.6515,0.65,0.0896,17,68,85,0
13965,15964,3,8,1,0,5,1,1,0.7,0.6515,0.65,0.1045,6,35,41,0
13966,15965,3,8,2,0,5,1,1,0.7,0.6667,0.74,0.1642,6,14,20,1
13967,15966,3,8,3,0,5,1,2,0.72,0.697,0.79,0.194,3,6,9,1
13968,15967,3,8,4,0,5,1,3,0.7,0.6667,0.84,0.2836,0,7,7,1
13969,15968,3,8,5,0,5,1,3,0.7,0.6667,0.84,0.2836,4,29,33,1
13970,15969,3,8,6,0,5,1,3,0.64,0.5758,0.89,0.2985,3,41,44,1
13971,15970,3,8,7,0,5,1,3,0.64,0.5758,0.89,0.1045,5,128,133,1
13972,15971,3,8,8,0,5,1,3,0.62,0.5455,0.91,0.1642,7,112,119,1
13973,15972,3,8,9,0,5,1,2,0.64,0.5758,0.89,0.0,21,199,220,1
13974,15973,3,8,10,0,5,1,1,0.66,0.5909,0.89,0.1045,27,166,193,1
13975,15974,3,8,11,0,5,1,3,0.68,0.6364,0.79,0.1343,73,178,251,1
13976,15975,3,8,12,0,5,1,2,0.74,0.697,0.66,0.3582,75,240,315,0
13977,15976,3,8,13,0,5,1,2,0.76,0.7121,0.58,0.3582,66,224,290,0
13978,15977,3,8,14,0,5,1,1,0.76,0.7121,0.58,0.3582,71,236,307,0
13979,15978,3,8,15,0,5,1,1,0.8,0.7424,0.52,0.4478,100,224,324,0
13980,15979,3,8,16,0,5,1,1,0.78,0.7273,0.55,0.2985,96,371,467,0
13981,15980,3,8,17,0,5,1,1,0.8,0.7424,0.52,0.2836,111,619,730,0
13982,15981,3,8,18,0,5,1,1,0.76,0.7121,0.62,0.2985,88,552,640,0
13983,15982,3,8,19,0,5,1,1,0.76,0.7121,0.62,0.2836,98,394,492,0
13984,15983,3,8,20,0,5,1,1,0.74,0.697,0.66,0.2985,55,315,370,0
13985,15984,3,8,21,0,5,1,1,0.74,0.697,0.66,0.2537,50,236,286,0
13986,15985,3,8,22,0,5,1,1,0.72,0.697,0.74,0.2836,50,168,218,1
13987,15986,3,8,23,0,5,1,1,0.72,0.6818,0.7,0.2836,33,159,192,0
13988,15987,3,8,0,0,6,0,1,0.7,0.6515,0.7,0.2836,38,142,180,0
13989,15988,3,8,1,0,6,0,1,0.66,0.6212,0.74,0.2239,32,84,116,1
13990,15989,3,8,2,0,6,0,3,0.64,0.5909,0.78,0.194,19,66,85,1
13991,15990,3,8,3,0,6,0,3,0.62,0.5758,0.83,0.1642,2,19,21,1
13992,15991,3,8,4,0,6,0,1,0.62,0.5758,0.83,0.1045,3,7,10,1
13993,15992,3,8,5,0,6,0,1,0.62,0.5606,0.88,0.1045,2,9,11,1
13994,15993,3,8,6,0,6,0,2,0.62,0.5606,0.88,0.1045,5,18,23,1
13995,15994,3,8,7,0,6,0,1,0.64,0.5758,0.83,0.0896,8,54,62,1
13996,15995,3,8,8,0,6,0,1,0.66,0.6061,0.83,0.1045,30,132,162,1
13997,15996,3,8,9,0,6,0,1,0.68,0.6364,0.79,0.194,54,217,271,1
13998,15997,3,8,10,0,6,0,1,0.72,0.6818,0.62,0.0896,125,282,407,0
13999,15998,3,8,11,0,6,0,1,0.74,0.697,0.66,0.1642,203,296,499,0
14000,15999,3,8,12,0,6,0,1,0.76,0.7121,0.58,0.2239,214,332,546,0
14001,16000,3,8,13,0,6,0,1,0.8,0.7424,0.49,0.3582,228,341,569,0
14002,16001,3,8,14,0,6,0,1,0.8,0.7424,0.49,0.2985,248,290,538,0
14003,16002,3,8,15,0,6,0,1,0.8,0.7273,0.46,0.2836,246,316,562,0
14004,16003,3,8,16,0,6,0,1,0.8,0.7273,0.46,0.2985,227,304,531,0
14005,16004,3,8,17,0,6,0,3,0.74,0.697,0.66,0.3582,220,292,512,0
14006,16005,3,8,18,0,6,0,2,0.7,0.6667,0.74,0.2985,107,193,300,1
14007,16006,3,8,19,0,6,0,2,0.66,0.5909,0.89,0.1045,97,178,275,1
14008,16007,3,8,20,0,6,0,3,0.66,0.5909,0.89,0.4179,31,129,160,1
14009,16008,3,8,21,0,6,0,2,0.66,0.5909,0.89,0.1642,26,102,128,1
14010,16009,3,8,22,0,6,0,2,0.66,0.5909,0.89,0.1642,40,128,168,1
14011,16010,3,8,23,0,6,0,3,0.66,0.6061,0.78,0.1642,42,121,163,1
14012,16011,3,8,0,0,0,0,2,0.64,0.6061,0.73,0.1343,24,96,120,1
14013,16012,3,8,1,0,0,0,1,0.62,0.5909,0.78,0.1343,21,92,113,1
14014,16013,3,8,2,0,0,0,1,0.64,0.6061,0.69,0.1343,19,67,86,1
14015,16014,3,8,3,0,0,0,1,0.62,0.5909,0.73,0.0896,11,37,48,1
14016,16015,3,8,4,0,0,0,1,0.64,0.6061,0.69,0.0896,2,8,10,1
14017,16016,3,8,5,0,0,0,1,0.64,0.6212,0.61,0.194,1,9,10,0
14018,16017,3,8,6,0,0,0,1,0.64,0.6061,0.65,0.1642,2,14,16,0
14019,16018,3,8,7,0,0,0,1,0.64,0.6061,0.65,0.1343,9,30,39,0
14020,16019,3,8,8,0,0,0,1,0.66,0.6212,0.54,0.2239,35,84,119,0
14021,16020,3,8,9,0,0,0,1,0.7,0.6515,0.48,0.2239,64,153,217,0
14022,16021,3,8,10,0,0,0,1,0.7,0.6515,0.51,0.1642,88,240,328,0
14023,16022,3,8,11,0,0,0,1,0.74,0.6667,0.42,0.1642,167,282,449,0
14024,16023,3,8,12,0,0,0,1,0.74,0.6667,0.42,0.194,163,342,505,0
14025,16024,3,8,13,0,0,0,1,0.78,0.697,0.4,0.0,178,365,543,0
14026,16025,3,8,14,0,0,0,1,0.76,0.6818,0.4,0.194,213,366,579,0
14027,16026,3,8,15,0,0,0,1,0.76,0.6818,0.4,0.1343,235,342,577,0
14028,16027,3,8,16,0,0,0,1,0.76,0.6818,0.4,0.1045,213,300,513,0
14029,16028,3,8,17,0,0,0,1,0.8,0.697,0.33,0.0,186,319,505,0
14030,16029,3,8,18,0,0,0,1,0.78,0.6818,0.35,0.1045,164,327,491,0
14031,16030,3,8,19,0,0,0,1,0.74,0.6515,0.4,0.1343,148,317,465,0
14032,16031,3,8,20,0,0,0,1,0.72,0.6515,0.45,0.0,96,204,300,0
14033,16032,3,8,21,0,0,0,1,0.72,0.6667,0.51,0.0896,78,142,220,0
14034,16033,3,8,22,0,0,0,1,0.7,0.6515,0.58,0.1343,40,141,181,0
14035,16034,3,8,23,0,0,0,1,0.68,0.6364,0.61,0.0,25,85,110,0
14036,16035,3,8,0,0,1,1,1,0.66,0.6212,0.65,0.1045,14,33,47,0
14037,16036,3,8,1,0,1,1,1,0.66,0.6212,0.65,0.0896,3,11,14,0
14038,16037,3,8,2,0,1,1,1,0.64,0.6061,0.69,0.1045,1,8,9,1
14039,16038,3,8,3,0,1,1,1,0.64,0.6061,0.69,0.0,1,5,6,1
14040,16039,3,8,4,0,1,1,1,0.64,0.6061,0.69,0.1045,0,11,11,1
14041,16040,3,8,5,0,1,1,1,0.64,0.6061,0.69,0.1045,3,33,36,1
14042,16041,3,8,6,0,1,1,1,0.62,0.5909,0.73,0.0896,4,155,159,1
14043,16042,3,8,7,0,1,1,1,0.66,0.6212,0.65,0.1343,11,425,436,0
14044,16043,3,8,8,0,1,1,2,0.72,0.6667,0.51,0.0896,25,648,673,0
14045,16044,3,8,9,0,1,1,2,0.74,0.6667,0.45,0.0,40,265,305,0
14046,16045,3,8,10,0,1,1,2,0.76,0.6818,0.4,0.0,88,111,199,0
14047,16046,3,8,11,0,1,1,1,0.76,0.6818,0.4,0.0896,94,151,245,0
14048,16047,3,8,12,0,1,1,1,0.78,0.697,0.4,0.194,96,180,276,0
14049,16048,3,8,13,0,1,1,1,0.78,0.697,0.4,0.1642,79,175,254,0
14050,16049,3,8,14,0,1,1,1,0.8,0.697,0.33,0.1045,85,163,248,0
14051,16050,3,8,15,0,1,1,1,0.82,0.7273,0.34,0.2239,80,194,274,0
14052,16051,3,8,16,0,1,1,1,0.8,0.7121,0.36,0.0896,116,348,464,0
14053,16052,3,8,17,0,1,1,1,0.8,0.7121,0.36,0.1642,102,716,818,0
14054,16053,3,8,18,0,1,1,1,0.76,0.697,0.52,0.2836,103,709,812,0
14055,16054,3,8,19,0,1,1,1,0.74,0.6818,0.58,0.1642,88,467,555,0
14056,16055,3,8,20,0,1,1,1,0.74,0.6818,0.62,0.2239,58,374,432,0
14057,16056,3,8,21,0,1,1,1,0.72,0.6818,0.66,0.194,44,246,290,0
14058,16057,3,8,22,0,1,1,1,0.72,0.6818,0.62,0.3284,44,148,192,0
14059,16058,3,8,23,0,1,1,1,0.7,0.6515,0.7,0.2239,28,100,128,0
14060,16059,3,8,0,0,2,1,1,0.7,0.6667,0.74,0.2239,12,48,60,1
14061,16060,3,8,1,0,2,1,1,0.68,0.6364,0.79,0.2537,8,19,27,1
14062,16061,3,8,2,0,2,1,2,0.68,0.6364,0.83,0.194,2,9,11,1
14063,16062,3,8,3,0,2,1,2,0.68,0.6364,0.83,0.194,0,3,3,1
14064,16063,3,8,4,0,2,1,2,0.68,0.6364,0.83,0.194,0,5,5,1
14065,16064,3,8,5,0,2,1,2,0.68,0.6364,0.89,0.194,1,35,36,1
14066,16065,3,8,6,0,2,1,3,0.64,0.5758,0.83,0.194,1,63,64,1
14067,16066,3,8,7,0,2,1,2,0.66,0.6061,0.83,0.0896,1,178,179,1
14068,16067,3,8,8,0,2,1,2,0.66,0.5909,0.89,0.0896,27,591,618,1
14069,16068,3,8,9,0,2,1,2,0.7,0.6667,0.74,0.0,48,354,402,1
14070,16069,3,8,10,0,2,1,1,0.7,0.6667,0.79,0.1045,53,155,208,1
14071,16070,3,8,11,0,2,1,1,0.74,0.6818,0.62,0.0,69,127,196,0
14072,16071,3,8,12,0,2,1,1,0.78,0.7121,0.49,0.1343,93,207,300,0
14073,16072,3,8,13,0,2,1,1,0.8,0.7273,0.46,0.0896,83,203,286,0
14074,16073,3,8,14,0,2,1,1,0.82,0.7424,0.41,0.2239,80,175,255,0
14075,16074,3,8,15,0,2,1,1,0.82,0.7576,0.46,0.2239,84,199,283,0
14076,16075,3,8,16,0,2,1,1,0.82,0.7424,0.43,0.2239,95,363,458,0
14077,16076,3,8,17,0,2,1,3,0.76,0.7273,0.66,0.2537,78,734,812,0
14078,16077,3,8,18,0,2,1,1,0.76,0.7121,0.62,0.2836,97,757,854,0
14079,16078,3,8,19,0,2,1,1,0.76,0.7273,0.66,0.194,94,533,627,0
14080,16079,3,8,20,0,2,1,1,0.74,0.7121,0.74,0.2239,65,371,436,0
14081,16080,3,8,21,0,2,1,1,0.74,0.6818,0.62,0.2239,56,252,308,0
14082,16081,3,8,22,0,2,1,1,0.72,0.6818,0.66,0.0896,28,161,189,0
14083,16082,3,8,23,0,2,1,1,0.72,0.6818,0.66,0.1642,53,114,167,0
14084,16083,3,8,0,0,3,1,1,0.7,0.6515,0.61,0.194,8,52,60,0
14085,16084,3,8,1,0,3,1,1,0.7,0.6515,0.61,0.0,6,31,37,0
14086,16085,3,8,2,0,3,1,1,0.68,0.6364,0.65,0.0,1,7,8,0
14087,16086,3,8,3,0,3,1,1,0.66,0.6212,0.74,0.1045,1,10,11,1
14088,16087,3,8,4,0,3,1,1,0.64,0.5758,0.83,0.1045,0,4,4,1
14089,16088,3,8,5,0,3,1,1,0.64,0.5909,0.78,0.1045,4,35,39,1
14090,16089,3,8,6,0,3,1,1,0.64,0.5909,0.78,0.1045,12,160,172,1
14091,16090,3,8,7,0,3,1,2,0.66,0.6212,0.69,0.194,25,467,492,0
14092,16091,3,8,8,0,3,1,2,0.7,0.6515,0.65,0.2836,40,642,682,0
14093,16092,3,8,9,0,3,1,2,0.72,0.6818,0.62,0.194,57,310,367,0
14094,16093,3,8,10,0,3,1,2,0.72,0.6818,0.62,0.194,70,163,233,0
14095,16094,3,8,11,0,3,1,2,0.74,0.6818,0.58,0.194,80,155,235,0
14096,16095,3,8,12,0,3,1,1,0.74,0.6818,0.55,0.2239,77,230,307,0
14097,16096,3,8,13,0,3,1,2,0.78,0.7121,0.49,0.194,88,206,294,0
14098,16097,3,8,14,0,3,1,2,0.76,0.697,0.52,0.2985,94,161,255,0
14099,16098,3,8,15,0,3,1,1,0.76,0.697,0.52,0.2537,70,196,266,0
14100,16099,3,8,16,0,3,1,1,0.76,0.6818,0.48,0.194,91,340,431,0
14101,16100,3,8,17,0,3,1,1,0.74,0.6818,0.55,0.2836,102,749,851,0
14102,16101,3,8,18,0,3,1,1,0.74,0.6667,0.51,0.2239,80,768,848,0
14103,16102,3,8,19,0,3,1,1,0.7,0.6515,0.61,0.1343,124,525,649,0
14104,16103,3,8,20,0,3,1,1,0.7,0.6515,0.61,0.1343,72,355,427,0
14105,16104,3,8,21,0,3,1,1,0.7,0.6515,0.61,0.194,49,266,315,0
14106,16105,3,8,22,0,3,1,1,0.7,0.6515,0.61,0.1642,29,197,226,0
14107,16106,3,8,23,0,3,1,1,0.68,0.6364,0.65,0.1045,18,120,138,0
14108,16107,3,8,0,0,4,1,1,0.66,0.6212,0.69,0.0,13,63,76,0
14109,16108,3,8,1,0,4,1,1,0.64,0.6061,0.73,0.0,3,18,21,1
14110,16109,3,8,2,0,4,1,1,0.64,0.6061,0.69,0.194,0,15,15,1
14111,16110,3,8,3,0,4,1,1,0.62,0.5909,0.73,0.2537,0,4,4,1
14112,16111,3,8,4,0,4,1,1,0.62,0.5909,0.73,0.2239,2,3,5,1
14113,16112,3,8,5,0,4,1,1,0.6,0.5758,0.78,0.1642,7,30,37,1
14114,16113,3,8,6,0,4,1,1,0.6,0.5758,0.78,0.1642,3,162,165,1
14115,16114,3,8,7,0,4,1,1,0.64,0.6061,0.69,0.2239,16,448,464,1
14116,16115,3,8,8,0,4,1,1,0.68,0.6364,0.61,0.194,33,649,682,0
14117,16116,3,8,9,0,4,1,1,0.72,0.6667,0.54,0.1045,41,296,337,0
14118,16117,3,8,10,0,4,1,1,0.74,0.6667,0.48,0.1343,78,121,199,0
14119,16118,3,8,11,0,4,1,1,0.76,0.6667,0.37,0.0896,83,191,274,0
14120,16119,3,8,12,0,4,1,1,0.8,0.697,0.33,0.1045,96,247,343,0
14121,16120,3,8,13,0,4,1,1,0.8,0.697,0.31,0.2239,81,219,300,0
14122,16121,3,8,14,0,4,1,1,0.82,0.7121,0.32,0.0,72,176,248,0
14123,16122,3,8,15,0,4,1,1,0.8,0.697,0.33,0.2537,63,197,260,0
14124,16123,3,8,16,0,4,1,1,0.82,0.7121,0.32,0.2239,79,340,419,0
14125,16124,3,8,17,0,4,1,1,0.82,0.7273,0.34,0.194,130,767,897,0
14126,16125,3,8,18,0,4,1,1,0.8,0.7121,0.36,0.0,109,723,832,0
14127,16126,3,8,19,0,4,1,1,0.76,0.6818,0.4,0.1045,119,558,677,0
14128,16127,3,8,20,0,4,1,1,0.76,0.6818,0.4,0.0896,100,414,514,0
14129,16128,3,8,21,0,4,1,1,0.74,0.6667,0.48,0.194,83,273,356,0
14130,16129,3,8,22,0,4,1,1,0.72,0.6667,0.51,0.1642,69,185,254,0
14131,16130,3,8,23,0,4,1,1,0.7,0.6515,0.54,0.1045,58,168,226,0
14132,16131,3,8,0,0,5,1,1,0.68,0.2424,0.57,0.1642,21,67,88,0
14133,16132,3,8,1,0,5,1,1,0.66,0.2424,0.65,0.1045,16,38,54,0
14134,16133,3,8,2,0,5,1,1,0.66,0.2424,0.61,0.1343,4,15,19,0
14135,16134,3,8,3,0,5,1,1,0.64,0.2424,0.65,0.1045,0,6,6,0
14136,16135,3,8,4,0,5,1,1,0.64,0.2424,0.73,0.1642,0,9,9,1
14137,16136,3,8,5,0,5,1,1,0.64,0.2424,0.73,0.1045,2,34,36,1
14138,16137,3,8,6,0,5,1,1,0.62,0.2424,0.78,0.1343,6,151,157,1
14139,16138,3,8,7,0,5,1,1,0.64,0.2424,0.73,0.1045,11,368,379,1
14140,16139,3,8,8,0,5,1,1,0.68,0.2424,0.65,0.1343,43,625,668,0
14141,16140,3,8,9,0,5,1,1,0.7,0.2424,0.58,0.1045,58,320,378,0
14142,16141,3,8,10,0,5,1,1,0.74,0.2424,0.55,0.1642,82,149,231,0
14143,16142,3,8,11,0,5,1,1,0.76,0.2424,0.52,0.2836,98,205,303,0
14144,16143,3,8,12,0,5,1,1,0.82,0.2424,0.41,0.2239,110,255,365,0
14145,16144,3,8,13,0,5,1,1,0.84,0.2424,0.36,0.3881,103,254,357,0
14146,16145,3,8,14,0,5,1,1,0.86,0.2424,0.34,0.4179,128,200,328,0
14147,16146,3,8,15,0,5,1,1,0.86,0.2424,0.3,0.4627,127,256,383,0
14148,16147,3,8,16,0,5,1,2,0.84,0.2424,0.32,0.4478,116,372,488,0
14149,16148,3,8,17,0,5,1,1,0.82,0.2424,0.36,0.3284,144,647,791,0
14150,16149,3,8,18,0,5,1,2,0.82,0.2424,0.38,0.2537,108,561,669,0
14151,16150,3,8,19,0,5,1,2,0.74,0.2424,0.55,0.3881,88,403,491,0
14152,16151,3,8,20,0,5,1,2,0.72,0.2424,0.58,0.2239,97,262,359,0
14153,16152,3,8,21,0,5,1,2,0.68,0.2424,0.69,0.2985,57,198,255,0
14154,16153,3,8,22,0,5,1,3,0.66,0.2424,0.83,0.194,43,170,213,1
14155,16154,3,8,23,0,5,1,3,0.64,0.2424,0.83,0.2239,21,100,121,1
14156,16155,3,8,0,0,6,0,2,0.64,0.5758,0.83,0.2239,6,99,105,1
14157,16156,3,8,1,0,6,0,3,0.62,0.5455,0.94,0.1642,14,78,92,1
14158,16157,3,8,2,0,6,0,3,0.62,0.5606,0.88,0.1642,4,39,43,1
14159,16158,3,8,3,0,6,0,1,0.62,0.5606,0.88,0.194,7,23,30,1
14160,16159,3,8,4,0,6,0,1,0.62,0.5909,0.73,0.2239,5,8,13,1
14161,16160,3,8,5,0,6,0,1,0.6,0.5758,0.78,0.2537,2,7,9,1
14162,16161,3,8,6,0,6,0,1,0.6,0.5606,0.83,0.2239,4,23,27,1
14163,16162,3,8,7,0,6,0,1,0.6,0.5606,0.83,0.2239,12,52,64,1
14164,16163,3,8,8,0,6,0,1,0.64,0.6061,0.69,0.2537,28,161,189,1
14165,16164,3,8,9,0,6,0,1,0.66,0.6212,0.65,0.2836,81,211,292,0
14166,16165,3,8,10,0,6,0,1,0.7,0.6515,0.54,0.1642,166,314,480,0
14167,16166,3,8,11,0,6,0,1,0.72,0.6667,0.51,0.0,180,356,536,0
14168,16167,3,8,12,0,6,0,1,0.76,0.6667,0.37,0.194,266,388,654,0
14169,16168,3,8,13,0,6,0,1,0.74,0.6515,0.4,0.194,289,355,644,0
14170,16169,3,8,14,0,6,0,1,0.76,0.6667,0.37,0.2836,242,356,598,0
14171,16170,3,8,15,0,6,0,1,0.76,0.6667,0.37,0.2239,250,346,596,0
14172,16171,3,8,16,0,6,0,1,0.76,0.6667,0.37,0.2537,287,354,641,0
14173,16172,3,8,17,0,6,0,1,0.76,0.6667,0.37,0.2239,256,379,635,0
14174,16173,3,8,18,0,6,0,1,0.74,0.6515,0.37,0.1642,225,329,554,0
14175,16174,3,8,19,0,6,0,1,0.7,0.6364,0.45,0.1642,164,324,488,0
14176,16175,3,8,20,0,6,0,1,0.7,0.6364,0.45,0.1045,99,242,341,0
14177,16176,3,8,21,0,6,0,1,0.66,0.6212,0.61,0.0,90,248,338,0
14178,16177,3,8,22,0,6,0,1,0.66,0.6212,0.61,0.0,90,171,261,0
14179,16178,3,8,23,0,6,0,1,0.64,0.6061,0.65,0.0896,60,175,235,0
14180,16179,3,8,0,0,0,0,1,0.66,0.6212,0.57,0.0896,44,143,187,0
